,fiat_reserve,investors_money,overhead_cost,product_cost,revenue,run,substep,time,timestep,tx_volume
364,-625464.5197857145,625.5007261813619,10910.0,0.13539566451206297,23286.67036081678,1,4,2018-04-02 00:00:00,91,333.40924692286524
365,-625464.5197857145,606.735704395921,10920.0,0.2536895398282114,23286.67036081678,1,1,2018-04-03 00:00:00,92,339.3365878390328
366,-624616.1783161169,606.735704395921,10920.0,0.2536895398282114,24135.01183041436,1,2,2018-04-03 00:00:00,92,339.3365878390328
367,-624009.442611721,606.735704395921,10920.0,0.2536895398282114,24135.01183041436,1,3,2018-04-03 00:00:00,92,339.3365878390328
368,-634929.442611721,606.735704395921,10920.0,0.2536895398282114,24135.01183041436,1,4,2018-04-03 00:00:00,92,339.3365878390328
369,-634929.442611721,588.5336332640433,10930.0,0.20128949462910156,24135.01183041436,1,1,2018-04-04 00:00:00,93,347.4520410571515
370,-634060.8125090781,588.5336332640433,10930.0,0.20128949462910156,25003.64193305724,1,2,2018-04-04 00:00:00,93,347.4520410571515
371,-633472.278875814,588.5336332640433,10930.0,0.20128949462910156,25003.64193305724,1,3,2018-04-04 00:00:00,93,347.4520410571515
372,-644402.278875814,588.5336332640433,10930.0,0.20128949462910156,25003.64193305724,1,4,2018-04-04 00:00:00,93,347.4520410571515
373,-644402.278875814,570.877624266122,10940.0,0.1688330556652321,25003.64193305724,1,1,2018-04-05 00:00:00,94,350.87229784126964
374,-643525.0981312109,570.877624266122,10940.0,0.1688330556652321,25880.822677660413,1,2,2018-04-05 00:00:00,94,350.87229784126964
375,-642954.2205069448,570.877624266122,10940.0,0.1688330556652321,25880.822677660413,1,3,2018-04-05 00:00:00,94,350.87229784126964
376,-653894.2205069448,570.877624266122,10940.0,0.1688330556652321,25880.822677660413,1,4,2018-04-05 00:00:00,94,350.87229784126964
377,-653894.2205069448,553.7512955381383,10950.0,0.17827517662152892,25880.822677660413,1,1,2018-04-06 00:00:00,95,371.1121312940825
378,-652966.4401787096,553.7512955381383,10950.0,0.17827517662152892,26808.60300589562,1,2,2018-04-06 00:00:00,95,371.1121312940825
379,-652412.6888831714,553.7512955381383,10950.0,0.17827517662152892,26808.60300589562,1,3,2018-04-06 00:00:00,95,371.1121312940825
380,-663362.6888831714,553.7512955381383,10950.0,0.17827517662152892,26808.60300589562,1,4,2018-04-06 00:00:00,95,371.1121312940825
381,-663362.6888831714,537.1387566719941,10960.0,0.21652031559135032,26808.60300589562,1,1,2018-04-07 00:00:00,96,377.9898674295705
382,-662417.7142145975,537.1387566719941,10960.0,0.21652031559135032,27753.577674469547,1,2,2018-04-07 00:00:00,96,377.9898674295705
383,-661880.5754579254,537.1387566719941,10960.0,0.21652031559135032,27753.577674469547,1,3,2018-04-07 00:00:00,96,377.9898674295705
384,-672840.5754579254,537.1387566719941,10960.0,0.21652031559135032,27753.577674469547,1,4,2018-04-07 00:00:00,96,377.9898674295705
385,-672840.5754579254,521.0245939718343,10970.0,0.22231695325000989,27753.577674469547,1,1,2018-04-08 00:00:00,97,391.0682151051242
386,-671862.9049201626,521.0245939718343,10970.0,0.22231695325000989,28731.248212232356,1,2,2018-04-08 00:00:00,97,391.0682151051242
387,-671341.8803261908,521.0245939718343,10970.0,0.22231695325000989,28731.248212232356,1,3,2018-04-08 00:00:00,97,391.0682151051242
388,-682311.8803261908,521.0245939718343,10970.0,0.22231695325000989,28731.248212232356,1,4,2018-04-08 00:00:00,97,391.0682151051242
389,-682311.8803261908,505.39385615267923,10980.0,0.30925464838016664,28731.248212232356,1,1,2018-04-09 00:00:00,98,416.11857269167245
390,-681271.5838944616,505.39385615267923,10980.0,0.30925464838016664,29771.544643961537,1,2,2018-04-09 00:00:00,98,416.11857269167245
391,-680766.190038309,505.39385615267923,10980.0,0.30925464838016664,29771.544643961537,1,3,2018-04-09 00:00:00,98,416.11857269167245
392,-691746.190038309,505.39385615267923,10980.0,0.30925464838016664,29771.544643961537,1,4,2018-04-09 00:00:00,98,416.11857269167245
393,-691746.190038309,490.23204046809883,10990.0,0.20054366187113634,29771.544643961537,1,1,2018-04-10 00:00:00,99,442.5404021100595
394,-690639.8390330338,490.23204046809883,10990.0,0.20054366187113634,30877.895649236685,1,2,2018-04-10 00:00:00,99,442.5404021100595
395,-690149.6069925657,490.23204046809883,10990.0,0.20054366187113634,30877.895649236685,1,3,2018-04-10 00:00:00,99,442.5404021100595
396,-701139.6069925657,490.23204046809883,10990.0,0.20054366187113634,30877.895649236685,1,4,2018-04-10 00:00:00,99,442.5404021100595
397,-701139.6069925657,475.52507925405587,11000.0,0.15917287893417204,30877.895649236685,1,1,2018-04-11 00:00:00,100,443.0707621942263
398,-700031.9300870801,475.52507925405587,11000.0,0.15917287893417204,31985.57255472225,1,2,2018-04-11 00:00:00,100,443.0707621942263
399,-699556.405007826,475.52507925405587,11000.0,0.15917287893417204,31985.57255472225,1,3,2018-04-11 00:00:00,100,443.0707621942263
400,-710556.405007826,475.52507925405587,11000.0,0.15917287893417204,31985.57255472225,1,4,2018-04-11 00:00:00,100,443.0707621942263
401,-710556.405007826,461.25932687643416,11010.0,0.12287244658815966,31985.57255472225,1,1,2018-04-12 00:00:00,101,457.92973975788624
402,-709411.5806584313,461.25932687643416,11010.0,0.12287244658815966,33130.39690411696,1,2,2018-04-12 00:00:00,101,457.92973975788624
403,-708950.3213315548,461.25932687643416,11010.0,0.12287244658815966,33130.39690411696,1,3,2018-04-12 00:00:00,101,457.92973975788624
404,-719960.3213315548,461.25932687643416,11010.0,0.12287244658815966,33130.39690411696,1,4,2018-04-12 00:00:00,101,457.92973975788624
405,-719960.3213315548,447.4215470701411,11020.0,0.08266670621275644,33130.39690411696,1,1,2018-04-13 00:00:00,102,469.0198937936845
406,-718787.7715970706,447.4215470701411,11020.0,0.08266670621275644,34302.94663860117,1,2,2018-04-13 00:00:00,102,469.0198937936845
407,-718340.3500500005,447.4215470701411,11020.0,0.08266670621275644,34302.94663860117,1,3,2018-04-13 00:00:00,102,469.0198937936845
408,-729360.3500500005,447.4215470701411,11020.0,0.08266670621275644,34302.94663860117,1,4,2018-04-13 00:00:00,102,469.0198937936845
409,-729360.3500500005,433.99890065803686,11030.0,0.16344982867344424,34302.94663860117,1,1,2018-04-14 00:00:00,103,500.55823537892053
410,-728108.9544615531,433.99890065803686,11030.0,0.16344982867344424,35554.34222704847,1,2,2018-04-14 00:00:00,103,500.55823537892053
411,-727674.9555608951,433.99890065803686,11030.0,0.16344982867344424,35554.34222704847,1,3,2018-04-14 00:00:00,103,500.55823537892053
412,-738704.9555608951,433.99890065803686,11030.0,0.16344982867344424,35554.34222704847,1,4,2018-04-14 00:00:00,103,500.55823537892053
413,-738704.9555608951,420.97893363829576,11040.0,0.26762421755764704,35554.34222704847,1,1,2018-04-15 00:00:00,104,504.6414239397548
414,-737443.3520010457,420.97893363829576,11040.0,0.26762421755764704,36815.94578689786,1,2,2018-04-15 00:00:00,104,504.6414239397548
415,-737022.3730674074,420.97893363829576,11040.0,0.26762421755764704,36815.94578689786,1,3,2018-04-15 00:00:00,104,504.6414239397548
416,-748062.3730674074,420.97893363829576,11040.0,0.26762421755764704,36815.94578689786,1,4,2018-04-15 00:00:00,104,504.6414239397548
417,-748062.3730674074,408.34956562914687,11050.0,0.281446823420046,36815.94578689786,1,1,2018-04-16 00:00:00,105,522.7199619054701
418,-746755.5731626437,408.34956562914687,11050.0,0.281446823420046,38122.745691661534,1,2,2018-04-16 00:00:00,105,522.7199619054701
419,-746347.2235970146,408.34956562914687,11050.0,0.281446823420046,38122.745691661534,1,3,2018-04-16 00:00:00,105,522.7199619054701
420,-757397.2235970146,408.34956562914687,11050.0,0.281446823420046,38122.745691661534,1,4,2018-04-16 00:00:00,105,522.7199619054701
421,-757397.2235970146,396.0990786602724,11060.0,0.165766202905617,38122.745691661534,1,1,2018-04-17 00:00:00,106,532.0082511662367
422,-756067.2029690989,396.0990786602724,11060.0,0.165766202905617,39452.766319577124,1,2,2018-04-17 00:00:00,106,532.0082511662367
423,-755671.1038904387,396.0990786602724,11060.0,0.165766202905617,39452.766319577124,1,3,2018-04-17 00:00:00,106,532.0082511662367
424,-766731.1038904387,396.0990786602724,11060.0,0.165766202905617,39452.766319577124,1,4,2018-04-17 00:00:00,106,532.0082511662367
425,-766731.1038904387,384.2161063004642,11070.0,0.20691801005483929,39452.766319577124,1,1,2018-04-18 00:00:00,107,535.1163909788999
426,-765393.3129129914,384.2161063004642,11070.0,0.20691801005483929,40790.557297024374,1,2,2018-04-18 00:00:00,107,535.1163909788999
427,-765009.0968066909,384.2161063004642,11070.0,0.20691801005483929,40790.557297024374,1,3,2018-04-18 00:00:00,107,535.1163909788999
428,-776079.0968066909,384.2161063004642,11070.0,0.20691801005483929,40790.557297024374,1,4,2018-04-18 00:00:00,107,535.1163909788999
429,-776079.0968066909,372.68962311145026,11080.0,0.1447814113684361,40790.557297024374,1,1,2018-04-19 00:00:00,108,539.4392187256205
430,-774730.4987598768,372.68962311145026,11080.0,0.1447814113684361,42139.15534383843,1,2,2018-04-19 00:00:00,108,539.4392187256205
431,-774357.8091367654,372.68962311145026,11080.0,0.1447814113684361,42139.15534383843,1,3,2018-04-19 00:00:00,108,539.4392187256205
432,-785437.8091367654,372.68962311145026,11080.0,0.1447814113684361,42139.15534383843,1,4,2018-04-19 00:00:00,108,539.4392187256205
433,-785437.8091367654,361.5089344181067,11090.0,0.07675050138121713,42139.15534383843,1,1,2018-04-20 00:00:00,109,557.9209850642229
434,-784043.0066741048,361.5089344181067,11090.0,0.07675050138121713,43533.957806498984,1,2,2018-04-20 00:00:00,109,557.9209850642229
435,-783681.4977396867,361.5089344181067,11090.0,0.07675050138121713,43533.957806498984,1,3,2018-04-20 00:00:00,109,557.9209850642229
436,-794771.4977396867,361.5089344181067,11090.0,0.07675050138121713,43533.957806498984,1,4,2018-04-20 00:00:00,109,557.9209850642229
437,-794771.4977396867,350.6636663855635,11100.0,0.14687305059984151,43533.957806498984,1,1,2018-04-21 00:00:00,110,574.435980770904
438,-793335.4077877594,350.6636663855635,11100.0,0.14687305059984151,44970.04775842624,1,2,2018-04-21 00:00:00,110,574.435980770904
439,-792984.7441213739,350.6636663855635,11100.0,0.14687305059984151,44970.04775842624,1,3,2018-04-21 00:00:00,110,574.435980770904
440,-804084.7441213739,350.6636663855635,11100.0,0.14687305059984151,44970.04775842624,1,4,2018-04-21 00:00:00,110,574.435980770904
441,-804084.7441213739,340.14375639399657,11110.0,0.20857995492693307,44970.04775842624,1,1,2018-04-22 00:00:00,111,586.4247438856063
442,-802618.6822616599,340.14375639399657,11110.0,0.20857995492693307,46436.10961814025,1,2,2018-04-22 00:00:00,111,586.4247438856063
443,-802278.5385052658,340.14375639399657,11110.0,0.20857995492693307,46436.10961814025,1,3,2018-04-22 00:00:00,111,586.4247438856063
444,-813388.5385052658,340.14375639399657,11110.0,0.20857995492693307,46436.10961814025,1,4,2018-04-22 00:00:00,111,586.4247438856063
445,-813388.5385052658,329.9394437021767,11120.0,0.1500833146568089,46436.10961814025,1,1,2018-04-23 00:00:00,112,610.7998100107027
446,-811861.5389802391,329.9394437021767,11120.0,0.1500833146568089,47963.10914316701,1,2,2018-04-23 00:00:00,112,610.7998100107027
447,-811531.5995365368,329.9394437021767,11120.0,0.1500833146568089,47963.10914316701,1,3,2018-04-23 00:00:00,112,610.7998100107027
448,-822651.5995365368,329.9394437021767,11120.0,0.1500833146568089,47963.10914316701,1,4,2018-04-23 00:00:00,112,610.7998100107027
449,-822651.5995365368,320.0412603911114,11130.0,0.2502993314466546,47963.10914316701,1,1,2018-04-24 00:00:00,113,635.7219596631793
450,-821062.2946373789,320.0412603911114,11130.0,0.2502993314466546,49552.414042324956,1,2,2018-04-24 00:00:00,113,635.7219596631793
451,-820742.2533769878,320.0412603911114,11130.0,0.2502993314466546,49552.414042324956,1,3,2018-04-24 00:00:00,113,635.7219596631793
452,-831872.2533769878,320.0412603911114,11130.0,0.2502993314466546,49552.414042324956,1,4,2018-04-24 00:00:00,113,635.7219596631793
453,-831872.2533769878,310.440022579378,11140.0,0.29251894459589983,49552.414042324956,1,1,2018-04-25 00:00:00,114,650.8812474574981
454,-830245.050258344,310.440022579378,11140.0,0.29251894459589983,51179.6171609687,1,2,2018-04-25 00:00:00,114,650.8812474574981
455,-829934.6102357646,310.440022579378,11140.0,0.29251894459589983,51179.6171609687,1,3,2018-04-25 00:00:00,114,650.8812474574981
456,-841074.6102357646,310.440022579378,11140.0,0.29251894459589983,51179.6171609687,1,4,2018-04-25 00:00:00,114,650.8812474574981
457,-841074.6102357646,301.12682190199666,11150.0,0.24340693656484289,51179.6171609687,1,1,2018-04-26 00:00:00,115,657.1242909405837
458,-839431.7995084132,301.12682190199666,11150.0,0.24340693656484289,52822.42788832016,1,2,2018-04-26 00:00:00,115,657.1242909405837
459,-839130.6726865112,301.12682190199666,11150.0,0.24340693656484289,52822.42788832016,1,3,2018-04-26 00:00:00,115,657.1242909405837
460,-850280.6726865112,301.12682190199666,11150.0,0.24340693656484289,52822.42788832016,1,4,2018-04-26 00:00:00,115,657.1242909405837
461,-850280.6726865112,292.09301724493673,11160.0,0.16829274104134856,52822.42788832016,1,1,2018-04-27 00:00:00,116,673.3989238073598
462,-848597.1753769928,292.09301724493673,11160.0,0.16829274104134856,54505.92519783856,1,2,2018-04-27 00:00:00,116,673.3989238073598
463,-848305.0823597478,292.09301724493673,11160.0,0.16829274104134856,54505.92519783856,1,3,2018-04-27 00:00:00,116,673.3989238073598
464,-859465.0823597478,292.09301724493673,11160.0,0.16829274104134856,54505.92519783856,1,4,2018-04-27 00:00:00,116,673.3989238073598
465,-859465.0823597478,283.33022672758864,11170.0,0.1387592842195841,54505.92519783856,1,1,2018-04-28 00:00:00,117,715.7482806272458
466,-857675.7116581798,283.33022672758864,11170.0,0.1387592842195841,56295.29589940667,1,2,2018-04-28 00:00:00,117,715.7482806272458
467,-857392.3814314521,283.33022672758864,11170.0,0.1387592842195841,56295.29589940667,1,3,2018-04-28 00:00:00,117,715.7482806272458
468,-868562.3814314521,283.33022672758864,11170.0,0.1387592842195841,56295.29589940667,1,4,2018-04-28 00:00:00,117,715.7482806272458
469,-868562.3814314521,274.830319925761,11180.0,0.1977611897589804,56295.29589940667,1,1,2018-04-29 00:00:00,118,754.3315624754077
470,-866676.5525252636,274.830319925761,11180.0,0.1977611897589804,58181.124805595195,1,2,2018-04-29 00:00:00,118,754.3315624754077
471,-866401.7222053378,274.830319925761,11180.0,0.1977611897589804,58181.124805595195,1,3,2018-04-29 00:00:00,118,754.3315624754077
472,-877581.7222053378,274.830319925761,11180.0,0.1977611897589804,58181.124805595195,1,4,2018-04-29 00:00:00,118,754.3315624754077
473,-877581.7222053378,266.58541032798814,11190.0,0.1194857452532198,58181.124805595195,1,1,2018-04-30 00:00:00,119,800.052067375717
474,-875581.5920368986,266.58541032798814,11190.0,0.1194857452532198,60181.254974034484,1,2,2018-04-30 00:00:00,119,800.052067375717
475,-875315.0066265706,266.58541032798814,11190.0,0.1194857452532198,60181.254974034484,1,3,2018-04-30 00:00:00,119,800.052067375717
476,-886505.0066265706,266.58541032798814,11190.0,0.1194857452532198,60181.254974034484,1,4,2018-04-30 00:00:00,119,800.052067375717
477,-886505.0066265706,258.58784801814846,11200.0,0.15583914532798873,60181.254974034484,1,1,2018-05-01 00:00:00,120,837.8840890087876
478,-884410.2964040487,258.58784801814846,11200.0,0.15583914532798873,62275.965196556455,1,2,2018-05-01 00:00:00,120,837.8840890087876
479,-884151.7085560305,258.58784801814846,11200.0,0.15583914532798873,62275.965196556455,1,3,2018-05-01 00:00:00,120,837.8840890087876
480,-895351.7085560305,258.58784801814846,11200.0,0.15583914532798873,62275.965196556455,1,4,2018-05-01 00:00:00,120,837.8840890087876
481,-895351.7085560305,250.83021257760402,11210.0,0.09921986349128464,62275.965196556455,1,1,2018-05-02 00:00:00,121,857.8852992486208
482,-893206.995307909,250.83021257760402,11210.0,0.09921986349128464,64420.67844467801,1,2,2018-05-02 00:00:00,121,857.8852992486208
483,-892956.1650953314,250.83021257760402,11210.0,0.09921986349128464,64420.67844467801,1,3,2018-05-02 00:00:00,121,857.8852992486208
484,-904166.1650953314,250.83021257760402,11210.0,0.09921986349128464,64420.67844467801,1,4,2018-05-02 00:00:00,121,857.8852992486208
485,-904166.1650953314,243.30530620027588,11220.0,0.06229991665735206,64420.67844467801,1,1,2018-05-03 00:00:00,122,867.6355023943545
486,-901997.0763393455,243.30530620027588,11220.0,0.06229991665735206,66589.76720066389,1,2,2018-05-03 00:00:00,122,867.6355023943545
487,-901753.7710331453,243.30530620027588,11220.0,0.06229991665735206,66589.76720066389,1,3,2018-05-03 00:00:00,122,867.6355023943545
488,-912973.7710331453,243.30530620027588,11220.0,0.06229991665735206,66589.76720066389,1,4,2018-05-03 00:00:00,122,867.6355023943545
489,-912973.7710331453,236.00614701426758,11230.0,0.21956635136677813,66589.76720066389,1,1,2018-05-04 00:00:00,123,870.9823619226755
490,-910796.3151283385,236.00614701426758,11230.0,0.21956635136677813,68767.22310547058,1,2,2018-05-04 00:00:00,123,870.9823619226755
491,-910560.3089813243,236.00614701426758,11230.0,0.21956635136677813,68767.22310547058,1,3,2018-05-04 00:00:00,123,870.9823619226755
492,-921790.3089813243,236.00614701426758,11230.0,0.21956635136677813,68767.22310547058,1,4,2018-05-04 00:00:00,123,870.9823619226755
493,-921790.3089813243,228.92596260383954,11240.0,0.2640538419921309,68767.22310547058,1,1,2018-05-05 00:00:00,124,914.0571546290042
494,-919505.1660947518,228.92596260383954,11240.0,0.2640538419921309,71052.3659920431,1,2,2018-05-05 00:00:00,124,914.0571546290042
495,-919276.2401321479,228.92596260383954,11240.0,0.2640538419921309,71052.3659920431,1,3,2018-05-05 00:00:00,124,914.0571546290042
496,-930516.2401321479,228.92596260383954,11240.0,0.2640538419921309,71052.3659920431,1,4,2018-05-05 00:00:00,124,914.0571546290042
497,-930516.2401321479,222.05818372572435,11250.0,0.28469739386899007,71052.3659920431,1,1,2018-05-06 00:00:00,125,947.1616511752002
498,-928148.3360042099,222.05818372572435,11250.0,0.28469739386899007,73420.2701199811,1,2,2018-05-06 00:00:00,125,947.1616511752002
499,-927926.2778204842,222.05818372572435,11250.0,0.28469739386899007,73420.2701199811,1,3,2018-05-06 00:00:00,125,947.1616511752002
500,-939176.2778204842,222.05818372572435,11250.0,0.28469739386899007,73420.2701199811,1,4,2018-05-06 00:00:00,125,947.1616511752002
501,-939176.2778204842,215.39643821395262,11260.0,0.16527569636988146,73420.2701199811,1,1,2018-05-07 00:00:00,126,1004.5759499175331
502,-936664.8379456904,215.39643821395262,11260.0,0.16527569636988146,75931.70999477494,1,2,2018-05-07 00:00:00,126,1004.5759499175331
503,-936449.4415074764,215.39643821395262,11260.0,0.16527569636988146,75931.70999477494,1,3,2018-05-07 00:00:00,126,1004.5759499175331
504,-947709.4415074764,215.39643821395262,11260.0,0.16527569636988146,75931.70999477494,1,4,2018-05-07 00:00:00,126,1004.5759499175331
505,-947709.4415074764,208.93454506753403,11270.0,0.22713140118121194,75931.70999477494,1,1,2018-05-08 00:00:00,127,1026.0577185959817
506,-945144.2972109864,208.93454506753403,11270.0,0.22713140118121194,78496.8542912649,1,2,2018-05-08 00:00:00,127,1026.0577185959817
507,-944935.3626659189,208.93454506753403,11270.0,0.22713140118121194,78496.8542912649,1,3,2018-05-08 00:00:00,127,1026.0577185959817
508,-956205.3626659189,208.93454506753403,11270.0,0.22713140118121194,78496.8542912649,1,4,2018-05-08 00:00:00,127,1026.0577185959817
509,-956205.3626659189,202.666508715508,11280.0,0.3011141937366725,78496.8542912649,1,1,2018-05-09 00:00:00,128,1050.2990935948078
510,-953579.6149319318,202.666508715508,11280.0,0.3011141937366725,81122.60202525192,1,2,2018-05-09 00:00:00,128,1050.2990935948078
511,-953376.9484232164,202.666508715508,11280.0,0.3011141937366725,81122.60202525192,1,3,2018-05-09 00:00:00,128,1050.2990935948078
512,-964656.9484232164,202.666508715508,11280.0,0.3011141937366725,81122.60202525192,1,4,2018-05-09 00:00:00,128,1050.2990935948078
513,-964656.9484232164,196.58651345404274,11290.0,0.1617819611400846,81122.60202525192,1,1,2018-05-10 00:00:00,129,1117.3024094708653
514,-961863.6923995392,196.58651345404274,11290.0,0.1617819611400846,83915.85804892909,1,2,2018-05-10 00:00:00,129,1117.3024094708653
515,-961667.1058860851,196.58651345404274,11290.0,0.1617819611400846,83915.85804892909,1,3,2018-05-10 00:00:00,129,1117.3024094708653
516,-972957.1058860851,196.58651345404274,11290.0,0.1617819611400846,83915.85804892909,1,4,2018-05-10 00:00:00,129,1117.3024094708653
517,-972957.1058860851,190.68891805042145,11300.0,0.24897187716889024,83915.85804892909,1,1,2018-05-11 00:00:00,130,1192.8955711930128
518,-969974.8669581026,190.68891805042145,11300.0,0.24897187716889024,86898.09697691162,1,2,2018-05-11 00:00:00,130,1192.8955711930128
519,-969784.1780400522,190.68891805042145,11300.0,0.24897187716889024,86898.09697691162,1,3,2018-05-11 00:00:00,130,1192.8955711930128
520,-981084.1780400522,190.68891805042145,11300.0,0.24897187716889024,86898.09697691162,1,4,2018-05-11 00:00:00,130,1192.8955711930128
521,-981084.1780400522,184.9682505089088,11310.0,0.31188906485117207,86898.09697691162,1,1,2018-05-12 00:00:00,131,1214.0425118313617
522,-978049.0717604738,184.9682505089088,11310.0,0.31188906485117207,89933.20325649003,1,2,2018-05-12 00:00:00,131,1214.0425118313617
523,-977864.1035099649,184.9682505089088,11310.0,0.31188906485117207,89933.20325649003,1,3,2018-05-12 00:00:00,131,1214.0425118313617
524,-989174.1035099649,184.9682505089088,11310.0,0.31188906485117207,89933.20325649003,1,4,2018-05-12 00:00:00,131,1214.0425118313617
525,-989174.1035099649,179.41920299364153,11320.0,0.2825310779335748,89933.20325649003,1,1,2018-05-13 00:00:00,132,1220.0300579216516
526,-986124.0283651608,179.41920299364153,11320.0,0.2825310779335748,92983.27840129416,1,2,2018-05-13 00:00:00,132,1220.0300579216516
527,-985944.6091621672,179.41920299364153,11320.0,0.2825310779335748,92983.27840129416,1,3,2018-05-13 00:00:00,132,1220.0300579216516
528,-997264.6091621672,179.41920299364153,11320.0,0.2825310779335748,92983.27840129416,1,4,2018-05-13 00:00:00,132,1220.0300579216516
529,-997264.6091621672,174.03662690383229,11330.0,0.32438172063679943,92983.27840129416,1,1,2018-05-14 00:00:00,133,1257.438094544919
530,-994121.0139258049,174.03662690383229,11330.0,0.32438172063679943,96126.87363765645,1,2,2018-05-14 00:00:00,133,1257.438094544919
531,-993946.9772989011,174.03662690383229,11330.0,0.32438172063679943,96126.87363765645,1,3,2018-05-14 00:00:00,133,1257.438094544919
532,-1005276.9772989011,174.03662690383229,11330.0,0.32438172063679943,96126.87363765645,1,4,2018-05-14 00:00:00,133,1257.438094544919
533,-1005276.9772989011,168.81552809671732,11340.0,0.23953146194631222,96126.87363765645,1,1,2018-05-15 00:00:00,134,1304.85935517269
534,-1002014.8289109693,168.81552809671732,11340.0,0.23953146194631222,99389.02202558817,1,2,2018-05-15 00:00:00,134,1304.85935517269
535,-1001846.0133828726,168.81552809671732,11340.0,0.23953146194631222,99389.02202558817,1,3,2018-05-15 00:00:00,134,1304.85935517269
536,-1013186.0133828726,168.81552809671732,11340.0,0.23953146194631222,99389.02202558817,1,4,2018-05-15 00:00:00,134,1304.85935517269
537,-1013186.0133828726,163.7510622538158,11350.0,0.22511445044613615,99389.02202558817,1,1,2018-05-16 00:00:00,135,1330.1767014551717
538,-1009860.5716292346,163.7510622538158,11350.0,0.22511445044613615,102714.4637792261,1,2,2018-05-16 00:00:00,135,1330.1767014551717
539,-1009696.8205669808,163.7510622538158,11350.0,0.22511445044613615,102714.4637792261,1,3,2018-05-16 00:00:00,135,1330.1767014551717
540,-1021046.8205669808,163.7510622538158,11350.0,0.22511445044613615,102714.4637792261,1,4,2018-05-16 00:00:00,135,1330.1767014551717
541,-1021046.8205669808,158.8385303862013,11360.0,0.29776661725214026,102714.4637792261,1,1,2018-05-17 00:00:00,136,1370.4143826811487
542,-1017620.7846102779,158.8385303862013,11360.0,0.29776661725214026,106140.49973592898,1,2,2018-05-17 00:00:00,136,1370.4143826811487
543,-1017461.9460798916,158.8385303862013,11360.0,0.29776661725214026,106140.49973592898,1,3,2018-05-17 00:00:00,136,1370.4143826811487
544,-1028821.9460798916,158.8385303862013,11360.0,0.29776661725214026,106140.49973592898,1,4,2018-05-17 00:00:00,136,1370.4143826811487
545,-1028821.9460798916,154.07337447461526,11370.0,0.22582760480966108,106140.49973592898,1,1,2018-05-18 00:00:00,137,1397.2577729509983
546,-1025328.8016475141,154.07337447461526,11370.0,0.22582760480966108,109633.64416830648,1,2,2018-05-18 00:00:00,137,1397.2577729509983
547,-1025174.7282730395,154.07337447461526,11370.0,0.22582760480966108,109633.64416830648,1,3,2018-05-18 00:00:00,137,1397.2577729509983
548,-1036544.7282730395,154.07337447461526,11370.0,0.22582760480966108,109633.64416830648,1,4,2018-05-18 00:00:00,137,1397.2577729509983
549,-1036544.7282730395,149.4511732403768,11380.0,0.14946764948984456,109633.64416830648,1,1,2018-05-19 00:00:00,138,1492.3700343491325
550,-1032813.8031871666,149.4511732403768,11380.0,0.14946764948984456,113364.56925417931,1,2,2018-05-19 00:00:00,138,1492.3700343491325
551,-1032664.3520139263,149.4511732403768,11380.0,0.14946764948984456,113364.56925417931,1,3,2018-05-19 00:00:00,138,1492.3700343491325
552,-1044044.3520139263,149.4511732403768,11380.0,0.14946764948984456,113364.56925417931,1,4,2018-05-19 00:00:00,138,1492.3700343491325
553,-1044044.3520139263,144.9676380431655,11390.0,0.2685300078273514,113364.56925417931,1,1,2018-05-20 00:00:00,139,1553.6343273426583
554,-1040160.2661955697,144.9676380431655,11390.0,0.2685300078273514,117248.65507253596,1,2,2018-05-20 00:00:00,139,1553.6343273426583
555,-1040015.2985575264,144.9676380431655,11390.0,0.2685300078273514,117248.65507253596,1,3,2018-05-20 00:00:00,139,1553.6343273426583
556,-1051405.2985575264,144.9676380431655,11390.0,0.2685300078273514,117248.65507253596,1,4,2018-05-20 00:00:00,139,1553.6343273426583
557,-1051405.2985575264,140.61860890187052,11400.0,0.1679972829948817,117248.65507253596,1,1,2018-05-21 00:00:00,140,1577.6918293619062
558,-1047461.0689841217,140.61860890187052,11400.0,0.1679972829948817,121192.88464594072,1,2,2018-05-21 00:00:00,140,1577.6918293619062
559,-1047320.4503752198,140.61860890187052,11400.0,0.1679972829948817,121192.88464594072,1,3,2018-05-21 00:00:00,140,1577.6918293619062
560,-1058720.4503752198,140.61860890187052,11400.0,0.1679972829948817,121192.88464594072,1,4,2018-05-21 00:00:00,140,1577.6918293619062
561,-1058720.4503752198,136.4000506348144,11410.0,0.16110906899516686,121192.88464594072,1,1,2018-05-22 00:00:00,141,1649.3861683663526
562,-1054596.9849543038,136.4000506348144,11410.0,0.16110906899516686,125316.3500668566,1,2,2018-05-22 00:00:00,141,1649.3861683663526
563,-1054460.584903669,136.4000506348144,11410.0,0.16110906899516686,125316.3500668566,1,3,2018-05-22 00:00:00,141,1649.3861683663526
564,-1065870.584903669,136.4000506348144,11410.0,0.16110906899516686,125316.3500668566,1,4,2018-05-22 00:00:00,141,1649.3861683663526
565,-1065870.584903669,132.30804911576996,11420.0,0.2050669861414185,125316.3500668566,1,1,2018-05-23 00:00:00,142,1754.5018266566597
566,-1061484.3303370273,132.30804911576996,11420.0,0.2050669861414185,129702.60463349825,1,2,2018-05-23 00:00:00,142,1754.5018266566597
567,-1061352.0222879115,132.30804911576996,11420.0,0.2050669861414185,129702.60463349825,1,3,2018-05-23 00:00:00,142,1754.5018266566597
